file_name,freq_mean,freq_std,freq_maxv,freq_minv,freq_median,freq_skew,freq_kurt,freq_q1,freq_q3,freq_mode,freq_iqr,energy,rmse_mean,zero_crossings,tempo,mfcc_mean,tempogram_mean,spec_centroid_mean,spec_bandwidth_mean,spec_contrast_mean,spec_flatness_mean,spec_rolloff_mean,User_ID,File_Name,Spoofing_ID,Key
LA_T_1363347,0.0,0.2886751345492485,0.4999911163228683,-0.4999911163228683,0.0,0.0,-1.2000000007576297,-0.2499955581614341,0.2499955581614341,-0.4999911163228683,0.4999911163228683,1427.4908,0.1058768,3382,184.5703125,-12.852824,0.0649182076936745,1370.2498617033516,1540.6170927836804,33.40190884058668,0.00021973801,2939.967373934659,LA_0095,LA_T_1363347,-,bonafide
LA_T_1379137,0.0,0.2886751345802778,0.4999949824888862,-0.4999949824888862,0.0,0.0,-1.2000000002416835,-0.2499974912444431,0.2499974912444431,-0.4999949824888862,0.4999949824888862,1962.2229,0.103090666,12539,129.19921875,-20.00826,0.0937910341813551,2047.002322577788,1626.6617404598264,36.17692665644314,0.0004015205,3706.471604567308,LA_0085,LA_T_1379137,A04,spoof
LA_T_1380103,2.2670489600003198e-17,0.2886751342360885,0.4999750735330774,-0.4999750735330774,0.0,-1.1779931989815476e-16,-1.2000000059647558,-0.2499875367665386,0.2499875367665386,-0.4999750735330774,0.4999750735330773,324.09863,0.09729245,2474,215.33203125,-9.077147,0.0367093835880566,1978.418267124361,1416.8141363642785,30.264579266002382,0.00031432897,3319.34326171875,LA_0096,LA_T_1380103,A01,spoof
LA_T_1382581,-5.977000502068042e-06,0.2886751345741873,0.4999880459989959,-0.5,-5.977000502068042e-06,3.389585506301593e-16,-1.2000000003429558,-0.250002988500251,0.2499910344992469,-0.5,0.4999940229994979,1643.4153,0.09369871,4753,107.666015625,-18.986834,0.0679794587207268,1463.7539547144188,1690.514138532904,36.573875624862815,0.0003889148,3379.0059903772867,LA_0086,LA_T_1382581,A06,spoof
LA_T_1401993,-1.5611340077432246e-05,0.2886751344541045,0.499968777319845,-0.4999999999999999,-1.5611340077432246e-05,7.377721220442761e-17,-1.2000000023396535,-0.2500078056700386,0.2499765829898838,-0.4999999999999999,0.4999843886599225,813.0178,0.11230262,1949,143.5546875,-17.391891,0.1227422062531375,1409.885352807487,1466.4304377228611,34.23147426080195,0.0005310231,2878.955078125,LA_0083,LA_T_1401993,A04,spoof
LA_T_1402346,-3.638904253151291e-06,0.2886751345871678,0.4999927221914937,-0.5,-3.638904253151291e-06,-1.3757599774189152e-16,-1.20000000012712,-0.2500018194521266,0.2499945416436202,-0.5,0.4999963610957468,1625.0869,0.08836715,12828,151.99908088235293,-21.14571,0.118988988882014,1749.2567416873428,1584.7869774583362,33.59835713709351,0.00040823116,3369.746166356877,LA_0090,LA_T_1402346,A03,spoof
LA_T_1449247,-2.2876341317829016e-17,0.2886751345034957,0.49998742359836,-0.49998742359836,0.0,1.1886895647410716e-16,-1.200000001518392,-0.24999371179918,0.24999371179918,-0.49998742359836,0.49998742359836,1242.1519,0.1360335,4132,107.666015625,-18.630753,0.0441927767006068,1684.9540208539408,1402.2850402905287,34.507921249500804,0.051938914,3135.4276216947114,LA_0087,LA_T_1449247,A04,spoof
LA_T_1455233,0.0,0.288675134563131,0.4999925922633598,-0.4999925922633598,0.0,0.0,-1.2000000005267952,-0.2499962961316799,0.2499962961316799,-0.4999925922633598,0.4999925922633598,841.64624,0.07941155,5487,129.19921875,-22.710283,0.0451391410206133,1831.0938354530665,1740.4189957666997,36.00548216823213,0.00043292154,3808.685302734375,LA_0080,LA_T_1455233,-,bonafide
LA_T_1490411,0.0,0.2886751345479048,0.4999909862811199,-0.4999909862811199,0.0,0.0,-1.2000000007799727,-0.2499954931405599,0.2499954931405599,-0.4999909862811199,0.4999909862811199,861.4514,0.09122968,6545,89.10290948275862,-21.835043,0.0454460431556592,2112.5763931422966,1699.181489851284,32.21454287583565,0.0014870408,3906.5971724483934,LA_0090,LA_T_1490411,A03,spoof
LA_T_1497287,-7.724632307502164e-06,0.2886751345603625,0.499984550735385,-0.5,-7.724632307502164e-06,2.19033792164822e-16,-1.200000000572832,-0.2500038623161538,0.2499884130515387,-0.5,0.4999922753676925,352.32788,0.04062045,4506,112.34714673913044,-31.907942,0.0601902473455072,1498.041450571552,1677.0298263895622,31.948752188417608,0.0008076349,3416.1494217519685,LA_0087,LA_T_1497287,A02,spoof
LA_T_1527669,0.0,0.2886751344574443,0.4999845750424186,-0.4999845750424186,0.0,0.0,-1.2000000022841215,-0.2499922875212093,0.2499922875212093,-0.4999845750424186,0.4999845750424186,626.9636,0.094051674,2496,129.19921875,-23.181862,0.0546172256199897,1637.263866866669,1653.3605390567257,33.471760997697935,0.000783978,3348.749542236328,LA_0084,LA_T_1527669,A04,spoof
LA_T_1552285,-3.25055259394097e-06,0.2886751345887125,0.4999934988948121,-0.5,-3.25055259394097e-06,-1.2289359246797169e-16,-1.2000000001014344,-0.250001625276297,0.249995124171109,-0.5,0.4999967494474061,1294.3599,0.07226072,14146,135.99917763157896,-22.440044,0.125497526503267,1582.6483866995516,1527.8743112652094,36.945070617213446,0.000383331,3038.1131904069766,LA_0086,LA_T_1552285,A02,spoof
LA_T_1562058,-4.288753173661746e-06,0.2886751345841934,0.4999914224936526,-0.5,-4.288753173677348e-06,-2.432172389990632e-16,-1.2000000001765758,-0.2500021443765868,0.2499935668702395,-0.5,0.4999957112468263,2334.7974,0.07854115,8988,117.45383522727272,-23.352343,0.0701495251253863,1657.7013378133252,1787.584292960786,33.848273019012346,0.0005918397,3765.996671977796,LA_0087,LA_T_1562058,A06,spoof
LA_T_1584771,-1.7630991601685146e-17,0.2886751345405712,0.4999903072598624,-0.4999903072598624,0.0,0.0,-1.2000000009019118,-0.2499951536299312,0.2499951536299312,-0.4999903072598624,0.4999903072598624,1111.3369,0.07950022,4163,135.99917763157896,-30.567005,0.1237513332582124,1497.344390864112,1591.7310077323425,30.07161264566388,0.0009452676,2858.799214882425,LA_0098,LA_T_1584771,A05,spoof
LA_T_1602964,1.489144006177533e-17,0.2886751345561181,0.4999918133442489,-0.4999918133442489,0.0,-7.737819238570041e-17,-1.2000000006434053,-0.2499959066721244,0.2499959066721244,-0.4999918133442489,0.4999918133442489,1703.6531,0.099557735,8169,112.34714673913044,-24.108984,0.0784081481296527,1946.567806585252,1625.090958872731,34.336000567748485,0.00085397303,3588.1494140625,LA_0080,LA_T_1602964,A05,spoof
LA_T_1604222,-9.735960744606278e-06,0.2886751345400865,0.4999805280785108,-0.5,-9.735960744606278e-06,-9.202182998566886e-17,-1.2000000009099738,-0.2500048679803723,0.2499853960588831,-0.5,0.4999902640392554,312.3182,0.060765803,5878,123.046875,-17.06251,0.0606118828379704,1759.3662837336058,1260.4312646606884,32.1880072875109,0.00030404588,2992.369034266708,LA_0093,LA_T_1604222,A01,spoof
LA_T_1620045,1.4269493414703048e-17,0.2886751345592828,0.499992155263034,-0.499992155263034,0.0,7.414646280498339e-17,-1.200000000590783,-0.249996077631517,0.249996077631517,-0.499992155263034,0.499992155263034,1402.4038,0.09174163,4006,123.046875,-15.30061,0.0815819772151925,1573.4506113095815,1775.1545527131454,35.07125046988143,0.00042367325,3564.9509765625,LA_0089,LA_T_1620045,A06,spoof
LA_T_1627954,-5.542745654487407e-06,0.2886751345770755,0.499988914508691,-0.5,-5.542745654487407e-06,2.0955450066190927e-16,-1.2000000002949318,-0.2500027713728272,0.2499916858815182,-0.5,0.4999944572543455,1220.6858,0.07426961,6011,161.4990234375,-29.404083,0.0827170731150963,1386.2117403955272,1494.8053301156017,32.592774254924855,0.00058563426,2945.18256753178,LA_0080,LA_T_1627954,A02,spoof
LA_T_1639049,-3.4276626083141384e-06,0.2886751345880296,0.4999931446747833,-0.5,-3.4276626083141384e-06,-2.591791761757919e-16,-1.2000000001127886,-0.2500017138313041,0.2499948585060875,-0.5,0.4999965723373917,1850.8145,0.091617905,18259,107.666015625,-24.179428,0.1121648696108149,1842.8833621569263,1450.930282236482,36.471641478165445,0.00058324763,3278.3357319078946,LA_0084,LA_T_1639049,A01,spoof
LA_T_1643750,0.0,0.2886751345474414,0.4999909418648888,-0.4999909418648888,0.0,-8.561519412277012e-17,-1.2000000007876783,-0.2499954709324444,0.2499954709324444,-0.4999909418648888,0.4999909418648888,599.47516,0.059273,4136,172.265625,-26.79895,0.0411699743246671,1526.4729621390577,1712.1765652008933,31.90188212841218,0.000641542,3246.6288248697915,LA_0089,LA_T_1643750,A02,spoof
LA_T_1649598,1.576260975871417e-17,0.2886751345839742,0.4999956672068215,-0.4999956672068215,0.0,8.19049228951475e-17,-1.2000000001802216,-0.2499978336034107,0.2499978336034107,-0.4999956672068215,0.4999956672068215,1158.3418,0.081299186,6747,117.45383522727272,-16.856098,0.0958698102933969,1473.6068516951714,1518.4483879581137,36.4809552384748,0.0007573531,2895.739422013274,LA_0089,LA_T_1649598,A03,spoof
LA_T_1653341,-2.129308656096534e-06,0.2886751345921952,0.4999957413826879,-0.5,-2.1293086560655486e-06,6.440219197076624e-16,-1.2000000000435265,-0.250001064654328,0.2499968060370159,-0.5,0.4999978706913439,2562.1418,0.08377217,28308,103.359375,-24.707087,0.1433037860719855,1760.3380233595403,1486.92546315024,33.63835332289643,0.0003633975,3249.801336550245,LA_0090,LA_T_1653341,A02,spoof
LA_T_1664823,-1.480165778569892e-05,0.2886751344683217,0.4999703966844286,-0.5,-1.4801657785671997e-05,4.1970453856736856e-16,-1.2000000021032549,-0.2500074008288928,0.2499777975133215,-0.5,0.4999851983422143,237.65535,0.053663608,3650,86.1328125,-24.10987,0.0229959124056414,1607.6312741596628,1602.226126504224,30.45866209839925,0.038779765,3304.204767400568,LA_0094,LA_T_1664823,A04,spoof
LA_T_1678695,0.0,0.2886751345751223,0.4999941600383101,-0.4999941600383101,0.0,0.0,-1.20000000032741,-0.249997080019155,0.249997080019155,-0.4999941600383101,0.4999941600383101,501.6631,0.04466806,9100,117.45383522727272,-25.088377,0.0770760365994423,1799.450733860186,1594.7374547827717,32.47171213972357,0.0007303578,3547.3388671875,LA_0093,LA_T_1678695,A05,spoof
LA_T_1681988,-6.811432307960944e-06,0.2886751345680263,0.499986377135384,-0.4999999999999999,-6.811432307985723e-06,-2.575197177000139e-16,-1.200000000445398,-0.250003405716154,0.249989782851538,-0.4999999999999999,0.499993188567692,1241.4398,0.09168271,7796,135.99917763157896,-25.413244,0.0789891442888306,1784.8063929450286,1674.6572431740503,33.867450770119376,0.0004596141,3605.615234375,LA_0080,LA_T_1681988,A02,spoof
LA_T_1687775,0.0,0.2886751345715603,0.4999936537753691,-0.4999936537753691,0.0,0.0,-1.2000000003866356,-0.2499968268876845,0.2499968268876845,-0.4999936537753691,0.4999936537753691,792.61456,0.06249006,7916,92.28515625,-22.084332,0.070018859782461,1841.3379700963148,1765.9325755764223,36.75111203378817,0.0005724325,3883.2475142045455,LA_0079,LA_T_1687775,A06,spoof
LA_T_1691064,-1.2732365673542144e-05,0.2886751345012168,0.4999745352686529,-0.5,-1.2732365673542144e-05,3.610292668184113e-16,-1.2000000015562855,-0.2500063661828368,0.2499809014514896,-0.5,0.4999872676343265,1909.6399,0.19372539,2002,172.265625,-4.7721553,0.0930475313141753,1132.3717008826052,1112.1660687014084,34.20733328597174,0.0001837367,2015.8713600852277,LA_0095,LA_T_1691064,A01,spoof
LA_T_1711179,-4.922713399607965e-06,0.2886751345808219,0.4999901545732007,-0.5,-4.922713399625874e-06,0.0,-1.200000000232638,-0.2500024613566998,0.2499926159299005,-0.5,0.4999950772866004,901.8889,0.05620958,9036,161.4990234375,-28.91616,0.0784597229783606,1469.9993846796806,1536.5986082638738,32.47152210424705,0.00076405425,3045.2169293734296,LA_0086,LA_T_1711179,A05,spoof
LA_T_1715090,-2.325508384850045e-17,0.2886751345712214,0.4999936076912259,-0.4999936076912259,0.0,2.4167392061851406e-16,-1.2000000003922713,-0.2499968038456129,0.2499968038456129,-0.4999936076912259,0.4999936076912259,989.2563,0.067664824,8674,161.4990234375,-27.393854,0.0757153873988376,1872.5300377116496,1763.9560540846485,31.6003248304612,0.0005613056,3875.835822610294,LA_0091,LA_T_1715090,A02,spoof
LA_T_1721131,1.501497712283509e-17,0.288675134584978,0.4999958727145157,-0.4999958727145157,0.0,0.0,-1.2000000001635314,-0.2499979363572578,0.2499979363572578,-0.4999958727145157,0.4999958727145157,2242.4102,0.10368465,13731,129.19921875,-23.658766,0.1088575746012372,1707.6919349718532,1505.3229595063765,34.03491322903929,0.0003090814,3217.396719244462,LA_0090,LA_T_1721131,A02,spoof
LA_T_1724630,0.0,0.2886751345297632,0.499989385415561,-0.499989385415561,0.0,0.0,-1.2000000010816256,-0.2499946927077805,0.2499946927077805,-0.499989385415561,0.499989385415561,977.53815,0.109405346,5407,92.28515625,-17.641502,0.0542416318906686,1843.177031960331,1475.324245585026,33.90237285960941,0.0008496421,3276.6357421875,LA_0089,LA_T_1724630,A01,spoof
LA_T_1758638,1.9874235493535718e-17,0.2886751345775823,0.4999945370117454,-0.4999945370117454,0.0,0.0,-1.2000000002865057,-0.2499972685058727,0.2499972685058727,-0.4999945370117454,0.4999945370117454,968.02295,0.0725568,8489,117.45383522727272,-25.914951,0.1004428948877329,1658.8166606639195,1623.7727805792742,34.1692188662533,0.0006773356,3525.0094110073323,LA_0087,LA_T_1758638,A02,spoof
LA_T_1765412,-1.0103051121438674e-05,0.2886751345358818,0.4999797938977571,-0.5,-1.0103051121438674e-05,-1.9098295012933975e-16,-1.200000000979888,-0.2500050515255607,0.2499848454233178,-0.5,0.4999898969488785,621.7137,0.06256112,7551,95.703125,-27.483274,0.0365222397335478,2197.419712223711,1715.3712564114016,33.165240770415544,0.00090560626,3942.685093830541,LA_0079,LA_T_1765412,A04,spoof
LA_T_1773196,-7.955449482881312e-06,0.2886751345582729,0.4999840891010341,-0.4999999999999999,-7.955449482895783e-06,0.0,-1.2000000006075764,-0.2500039777247414,0.2499880668257756,-0.4999999999999999,0.499992044550517,1364.495,0.10378285,5653,143.5546875,-20.274155,0.0876454860301687,1749.184381677591,1656.883849302573,32.741903032239684,0.000639623,3533.458579458841,LA_0091,LA_T_1773196,-,bonafide
LA_T_1798127,-1.006198180793689e-05,0.2886751345363599,0.4999798760363841,-0.4999999999999999,-1.006198180793689e-05,-1.9020659667258432e-16,-1.2000000009719374,-0.2500050309909039,0.249984907027288,-0.4999999999999999,0.499989938018192,860.02515,0.10059026,2300,117.45383522727272,-21.009901,0.041409262035804,1532.7915230662263,1654.74596968786,34.95261017318113,0.0010600099,3177.4658203125,LA_0092,LA_T_1798127,A03,spoof
LA_T_1803140,0.0,0.2886751345305514,0.4999894499187644,-0.4999894499187644,0.0,-9.971669025409458e-17,-1.20000000106852,-0.2499947249593822,0.2499947249593822,-0.4999894499187644,0.4999894499187644,597.3862,0.084750764,5888,135.99917763157896,-27.29165,0.0453614012968311,2284.3862382090047,1696.298938408494,29.757488501956104,0.004332667,4218.539724042339,LA_0091,LA_T_1803140,A03,spoof
LA_T_1830509,-7.003782042302844e-06,0.2886751345664921,0.4999859924359154,-0.5,-7.003782042302844e-06,2.6479188118488063e-16,-1.200000000470908,-0.2500035018910211,0.2499894943269365,-0.5,0.4999929962179577,1991.9622,0.102686346,5303,129.19921875,-18.13449,0.0610843955033075,1597.6972411753927,1641.4844989325768,34.360442289972575,0.00033184778,3334.5703125,LA_0082,LA_T_1830509,-,bonafide
LA_T_1834272,-5.430768562366946e-06,0.288675134577785,0.4999891384628753,-0.5,-5.430768562366946e-06,-2.0532098444160983e-16,-1.2000000002831357,-0.2500027153842812,0.2499918538471564,-0.5,0.4999945692314376,2128.5513,0.088462286,8770,161.4990234375,-27.259657,0.0617035370338425,1545.1656298346536,1637.2393769873202,34.01257682671745,0.00060272723,3209.1650390625,LA_0085,LA_T_1834272,A05,spoof
